0,0119055499390205	0,0322950767058219
0,0170741463504865	0,0133180422477896
0,00403987640910648	0,0103209790017049
0,00417484600910733	0,00408367374774196
0,00451750416642168	0,00428293703330502
0,00463190169487234	0,00454050470466325
0,00599716433187397	0,0104216189863769
0,00649289829735305	0,00637471766440798
0,00475964784406759	0,00462287681014732
0,018674561417671	0,0135716485678235
0,00669320797269341	0,0132053826918615
0,00632798330866889	0,0121047781086063
0,00454754942305134	0,00428658719074222
0,00815813006310934	0,00429297554721128
0,00815813006310934	0,00429297554721128
0,00759565058826163	0,00581082952015854
0,0153952146166041	0,0690775368062684
